Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency
2025-05-14,Cash,Transportation,auto,Online course,4400.43,Expense,INR
2025-03-04,UPI,Gift,Gift,Online course,4505.68,Expense,INR
2025-02-24,Credit Card,Apparel,Footwear,Movie night,2252.79,Expense,INR
2025-01-25,Netbanking,Festivals,Diwali,Paid bill,4024.37,Expense,INR
2025-01-27,Cash,Transportation,auto,Subscription renewal,2111.53,Expense,INR
2025-04-29,Debit Card,Festivals,Holi,Movie night,1398.21,Expense,INR
2025-03-06,UPI,Food,Lunch,Movie night,1794.23,Expense,INR
2025-03-10,Credit Card,Education,Stationary,Lunch at cafe,4739.96,Expense,INR
2025-06-04,Credit Card,subscription,Amazon Prime,Medical bill,1499.0,Expense,INR
2025-06-06,UPI,Grooming,Saloon,UPI transfer,1078.83,Expense,INR
2025-05-24,Debit Card,water (jar /tanker),water (jar /tanker),UPI transfer,2692.1,Expense,INR
2025-05-16,Cash,Food,Grocery,Subscription renewal,2197.32,Expense,INR
2025-02-27,UPI,Transportation,Train,Medical bill,4945.58,Expense,INR
2025-04-24,Netbanking,water (jar /tanker),water (jar /tanker),Paid bill,2163.79,Expense,INR
2025-05-08,Cash,subscription,DishTV,Online course,4250.47,Expense,INR
2025-04-30,Credit Card,Gift,Gift,Movie night,1093.23,Expense,INR
2025-03-06,Debit Card,Grooming,Saloon,Train ticket,1924.76,Expense,INR
2025-05-14,Debit Card,Education,Stationary,Movie night,123.76,Expense,INR
2025-04-30,Cash,Health,Medicine,Bought groceries,1894.53,Expense,INR
2025-04-10,Credit Card,Gift,Gift,Bought groceries,3866.43,Expense,INR
2025-05-13,UPI,Food,Milk,Movie night,1211.48,Expense,INR
2025-01-30,Netbanking,subscription,Airtel,Paid bill,3018.25,Expense,INR
2025-04-02,Netbanking,Family,Pocket money,Festival shopping,3366.39,Expense,INR
2025-06-21,Credit Card,Self-development,Self-development,Paid bill,688.99,Expense,INR
2025-01-24,Credit Card,Food,Milk,Movie night,1282.23,Expense,INR
2025-06-18,Netbanking,subscription,Spotify,Paid bill,149.0,Expense,INR
2025-02-14,Debit Card,Food,snacks,Medical bill,3158.28,Expense,INR
2025-04-15,Netbanking,Food,Dinner,Online course,2515.11,Expense,INR
2025-04-12,UPI,subscription,Spotify,Train ticket,149.0,Expense,INR
2025-02-09,UPI,Food,snacks,Lunch at cafe,2972.32,Expense,INR
2025-02-15,Debit Card,Apparel,Footwear,Movie night,1319.65,Expense,INR
2025-05-07,Credit Card,Transportation,auto,Online course,914.41,Expense,INR
2025-03-24,Credit Card,Festivals,Holi,Bought groceries,2607.05,Expense,INR
2025-03-01,Netbanking,Festivals,Holi,Online course,4573.94,Expense,INR
2025-03-06,Debit Card,Festivals,Diwali,Online course,4626.33,Expense,INR
2025-01-02,Netbanking,Money transfer,Money transfer,UPI transfer,235.05,Expense,INR
2025-03-05,Debit Card,Family,Pocket money,Lunch at cafe,4078.08,Expense,INR
2025-01-01,Credit Card,Festivals,Holi,Train ticket,907.44,Income,INR
2025-05-19,Netbanking,Apparel,Footwear,Bought groceries,1831.28,Expense,INR
2025-06-22,Credit Card,Transportation,Taxi,Lunch at cafe,1551.41,Expense,INR
2024-12-27,UPI,subscription,Spotify,Medical bill,119.0,Income,INR
2025-04-25,UPI,subscription,DishTV,Paid bill,1754.01,Expense,INR
2025-04-12,Netbanking,Household,Kirana,Online course,3117.16,Expense,INR
2025-03-25,Cash,Transportation,Taxi,Subscription renewal,4924.58,Expense,INR
2025-02-14,Debit Card,Money transfer,Money transfer,Bought groceries,2535.07,Expense,INR
2025-05-25,Credit Card,Self-development,Self-development,Medical bill,2213.46,Expense,INR
2025-01-04,Debit Card,Rent,Rent,Online course,654.1,Expense,INR
2025-01-03,Credit Card,Recurring Deposit,Recurring Deposit,Medical bill,3212.56,Expense,INR
2025-01-02,Netbanking,Food,Dinner,UPI transfer,195.63,Expense,INR
2025-03-24,Debit Card,Grooming,Saloon,Lunch at cafe,3015.94,Expense,INR
2025-02-17,Netbanking,water (jar /tanker),water (jar /tanker),Bought groceries,1344.17,Expense,INR
2025-03-28,Debit Card,Other,Donation,Medical bill,1562.19,Expense,INR
2025-04-19,Cash,Education,Stationary,Lunch at cafe,3664.95,Expense,INR
2025-01-18,Credit Card,subscription,Amazon Prime,Medical bill,599.0,Expense,INR
2025-01-31,UPI,Food,Dinner,Bought groceries,1027.6,Expense,INR
2025-01-12,Debit Card,Family,Pocket money,Online course,2994.55,Expense,INR
2025-05-11,Debit Card,Public Provident Fund,Public Provident Fund,Movie night,237.97,Expense,INR
2025-05-08,UPI,Household,Kirana,Bought groceries,3806.43,Expense,INR
2025-01-19,Credit Card,Grooming,Saloon,Train ticket,1192.44,Expense,INR
2025-04-03,Netbanking,Food,Milk,Festival shopping,3428.52,Expense,INR
2025-02-27,Cash,subscription,Spotify,Medical bill,149.0,Expense,INR
2025-03-31,Cash,subscription,Edtech Course,Online course,1627.93,Expense,INR
2025-05-28,Debit Card,Food,Grocery,Online course,2137.29,Expense,INR
2024-12-28,Debit Card,Social Life,Leisure,Bought groceries,4287.54,Expense,INR
2025-02-17,Cash,subscription,Amazon Prime,Subscription renewal,599.0,Expense,INR
2025-01-18,Credit Card,Self-development,Self-development,UPI transfer,1098.46,Expense,INR
2025-03-23,Cash,subscription,Edtech Course,Medical bill,3413.62,Expense,INR
2025-05-20,Cash,Health,Medicine,Medical bill,3483.88,Expense,INR
2025-01-17,Netbanking,Food,Dinner,UPI transfer,1133.9,Expense,INR
2025-01-10,Debit Card,subscription,Edtech Course,Train ticket,64.5,Income,INR
2025-05-15,Netbanking,subscription,Edtech Course,UPI transfer,1636.28,Income,INR
2025-04-10,Cash,Beauty,grooming,Medical bill,3226.41,Expense,INR
2025-05-02,Netbanking,Gift,Gift,Festival shopping,1190.49,Expense,INR
2025-03-24,Cash,Family,Pocket money,Medical bill,831.97,Income,INR
2025-01-28,Debit Card,Food,Milk,Subscription renewal,4248.08,Expense,INR
2025-04-10,Cash,Other,Donation,Train ticket,4532.03,Expense,INR
2025-03-09,UPI,subscription,Airtel,Paid bill,3657.95,Expense,INR
2025-04-13,UPI,Food,Grocery,Train ticket,2143.42,Expense,INR
2025-05-19,Cash,subscription,Amazon Prime,Medical bill,599.0,Expense,INR
2025-04-04,Debit Card,subscription,Airtel,Festival shopping,3556.74,Expense,INR
2025-03-04,Debit Card,subscription,Netflix,Train ticket,649.0,Expense,INR
2025-03-26,Debit Card,subscription,Tata Sky,Medical bill,1127.55,Expense,INR
2025-05-23,Netbanking,Self-development,Self-development,UPI transfer,3240.36,Expense,INR
2025-06-10,UPI,subscription,Spotify,Medical bill,179.0,Expense,INR
2025-02-23,Credit Card,Grooming,Saloon,Paid bill,1678.51,Expense,INR
2025-06-03,Debit Card,Transportation,Taxi,UPI transfer,3727.65,Expense,INR
2025-05-09,Cash,Transportation,Train,UPI transfer,1023.23,Expense,INR
2025-05-20,UPI,Tourism,Trip,Movie night,1036.75,Expense,INR
2025-02-08,Cash,subscription,DishTV,Festival shopping,2405.37,Expense,INR
2025-05-15,Netbanking,subscription,Netflix,Lunch at cafe,199.0,Expense,INR
2025-02-28,Debit Card,Other,Donation,Subscription renewal,136.13,Expense,INR
2025-02-24,Netbanking,Culture,Movie,Festival shopping,191.74,Expense,INR
2025-05-19,Debit Card,Apparel,Clothing,Movie night,4262.16,Income,INR
2025-03-30,Debit Card,subscription,Amazon Prime,Online course,299.0,Expense,INR
2025-03-18,UPI,Beauty,grooming,Subscription renewal,672.66,Expense,INR
2024-12-26,Credit Card,Health,Medicine,Subscription renewal,4192.56,Expense,INR
2025-04-07,UPI,Family,Pocket money,Online course,2191.47,Expense,INR
2025-01-13,Cash,Food,Dinner,Train ticket,930.13,Expense,INR
2025-01-22,Netbanking,Investment,Mutual fund,Lunch at cafe,713.05,Expense,INR
2025-03-12,Debit Card,Public Provident Fund,Public Provident Fund,Festival shopping,1972.74,Expense,INR
2025-05-02,Cash,Culture,Movie,UPI transfer,4088.49,Income,INR
2025-03-27,Netbanking,Education,Stationary,Movie night,178.36,Expense,INR
2025-04-01,Credit Card,Transportation,Train,UPI transfer,4752.38,Expense,INR
2025-06-01,Debit Card,Household,Appliances,Subscription renewal,2798.7,Expense,INR
2025-01-12,Debit Card,Grooming,Saloon,Lunch at cafe,3860.09,Expense,INR
2025-04-19,Debit Card,Food,Grocery,Subscription renewal,2795.5,Expense,INR
2025-03-17,Credit Card,Grooming,Saloon,Lunch at cafe,4804.26,Expense,INR
2025-01-15,Cash,Food,Dinner,Paid bill,1905.86,Expense,INR
2025-06-14,Credit Card,Money transfer,Money transfer,Festival shopping,470.73,Expense,INR
2025-06-08,Debit Card,Household,Appliances,Medical bill,1819.52,Expense,INR
2025-04-29,UPI,Money transfer,Money transfer,Train ticket,2535.89,Expense,INR
2025-06-13,Debit Card,subscription,Airtel,Paid bill,1070.14,Expense,INR
2025-04-30,Netbanking,Recurring Deposit,Recurring Deposit,Subscription renewal,3301.84,Expense,INR
2024-12-30,Netbanking,subscription,Edtech Course,Festival shopping,2892.56,Expense,INR
2025-03-01,Cash,Tourism,Trip,Train ticket,809.78,Expense,INR
2025-04-30,Netbanking,subscription,Airtel,Subscription renewal,4769.13,Expense,INR
2025-06-19,Credit Card,Household,Kirana,Online course,4474.41,Expense,INR
2025-04-06,Cash,Food,Lunch,Paid bill,2638.08,Expense,INR
2025-06-17,Credit Card,Transportation,auto,Lunch at cafe,1703.04,Expense,INR
2025-01-25,Credit Card,Recurring Deposit,Recurring Deposit,Online course,1701.56,Expense,INR
2025-03-20,Netbanking,Culture,Movie,Movie night,4720.99,Expense,INR
2025-04-24,Credit Card,Tourism,Trip,Medical bill,1568.89,Expense,INR
2025-05-21,Netbanking,Festivals,Diwali,UPI transfer,4963.5,Expense,INR
2025-02-06,Cash,Gift,Gift,Festival shopping,1129.91,Expense,INR
2025-05-02,Debit Card,subscription,Edtech Course,Train ticket,1037.56,Expense,INR
2025-05-02,Netbanking,Festivals,Diwali,Bought groceries,1375.56,Expense,INR
2025-01-23,UPI,Transportation,Taxi,Online course,3417.17,Expense,INR
2025-06-23,Debit Card,Culture,Movie,Online course,2050.18,Expense,INR
2025-02-11,Credit Card,Culture,Movie,Subscription renewal,2173.36,Expense,INR
2025-06-16,Debit Card,Public Provident Fund,Public Provident Fund,Subscription renewal,742.23,Expense,INR
2025-01-22,UPI,subscription,Spotify,Bought groceries,119.0,Expense,INR
2025-03-12,Cash,Festivals,Holi,Movie night,3880.66,Expense,INR
2025-05-02,Cash,Education,Stationary,Online course,1789.35,Expense,INR
2024-12-29,Debit Card,Other,Donation,Movie night,531.68,Income,INR
2025-02-16,Cash,subscription,Netflix,Lunch at cafe,149.0,Expense,INR
2025-02-26,Credit Card,Food,Milk,Paid bill,4703.97,Expense,INR
2025-05-23,Credit Card,Household,Appliances,Lunch at cafe,2787.19,Expense,INR
2025-02-08,Netbanking,Rent,Rent,Subscription renewal,4290.13,Expense,INR
2025-05-22,Netbanking,Other,Donation,Festival shopping,1075.96,Expense,INR
2025-04-24,Debit Card,Transportation,Taxi,Train ticket,4016.71,Expense,INR
2025-04-20,Debit Card,Household,Appliances,Movie night,2971.6,Expense,INR
2025-05-25,Debit Card,Public Provident Fund,Public Provident Fund,Bought groceries,3539.74,Expense,INR
2025-04-10,Cash,Health,Medicine,Train ticket,4908.98,Income,INR
2025-02-15,Debit Card,Festivals,Diwali,Lunch at cafe,3119.04,Expense,INR
2025-01-30,Netbanking,subscription,DishTV,Online course,3524.26,Expense,INR
2025-03-17,Credit Card,Festivals,Holi,Medical bill,1494.11,Expense,INR
2025-03-04,Debit Card,Gift,Gift,Online course,3260.94,Expense,INR
2025-01-30,Debit Card,Transportation,Train,Paid bill,548.26,Expense,INR
2025-01-02,Credit Card,Tourism,Trip,Train ticket,882.16,Income,INR
2025-04-22,Netbanking,subscription,DishTV,Medical bill,1611.22,Expense,INR
2025-04-30,Netbanking,Tourism,Trip,Subscription renewal,446.58,Expense,INR
2025-02-06,Credit Card,Health,Medicine,Festival shopping,923.49,Expense,INR
2025-03-28,Credit Card,Recurring Deposit,Recurring Deposit,Online course,4489.3,Income,INR
2025-06-19,Debit Card,Social Life,Leisure,Festival shopping,205.13,Expense,INR
2025-03-06,Debit Card,Social Life,Leisure,Festival shopping,2118.62,Expense,INR
2025-01-06,Netbanking,Tourism,Trip,Subscription renewal,4911.03,Expense,INR
2025-01-11,UPI,Festivals,Diwali,Paid bill,4294.43,Expense,INR
2024-12-28,Debit Card,Beauty,grooming,Movie night,1777.67,Expense,INR
2025-01-10,Credit Card,subscription,Tata Sky,Lunch at cafe,1053.5,Expense,INR
2025-03-29,UPI,Education,Stationary,Online course,4205.08,Expense,INR
2025-04-06,Cash,subscription,Amazon Prime,Online course,299.0,Expense,INR
2025-02-20,Credit Card,Transportation,auto,Bought groceries,2482.93,Expense,INR
2025-04-23,Debit Card,Transportation,auto,Movie night,2110.92,Expense,INR
2025-04-06,Cash,Transportation,auto,UPI transfer,2164.75,Expense,INR
2025-01-14,Netbanking,Food,Dinner,Festival shopping,197.35,Income,INR
2025-03-01,UPI,subscription,Edtech Course,Lunch at cafe,3718.61,Expense,INR
2025-05-14,Cash,Rent,Rent,Lunch at cafe,210.58,Expense,INR
2025-06-12,Netbanking,Festivals,Holi,Train ticket,420.61,Expense,INR
2025-01-10,Netbanking,Food,Lunch,UPI transfer,454.88,Expense,INR
2025-03-11,UPI,subscription,DishTV,UPI transfer,326.4,Expense,INR
2025-03-11,UPI,Investment,Mutual fund,Movie night,4846.14,Expense,INR
2024-12-31,Credit Card,subscription,Spotify,Train ticket,179.0,Expense,INR
2025-02-22,Debit Card,Apparel,Clothing,UPI transfer,1091.81,Expense,INR
2025-01-16,Cash,Education,Stationary,Online course,2276.56,Expense,INR
2025-04-08,Debit Card,Food,Dinner,Lunch at cafe,4131.47,Expense,INR
2025-01-08,UPI,water (jar /tanker),water (jar /tanker),UPI transfer,4698.76,Expense,INR
2025-05-18,Credit Card,Festivals,Holi,Lunch at cafe,3692.33,Expense,INR
2025-02-27,Debit Card,Festivals,Diwali,Medical bill,4393.57,Expense,INR
2025-04-02,Credit Card,Investment,Mutual fund,Bought groceries,4410.7,Expense,INR
2025-03-16,Cash,water (jar /tanker),water (jar /tanker),Train ticket,144.65,Income,INR
2025-03-03,Debit Card,subscription,Amazon Prime,Subscription renewal,299.0,Expense,INR
2025-05-08,UPI,subscription,Spotify,Movie night,179.0,Expense,INR
2025-01-01,Cash,Money transfer,Money transfer,Subscription renewal,1145.01,Income,INR
2025-01-11,Credit Card,Food,Grocery,Train ticket,2943.27,Expense,INR
2025-02-05,Debit Card,Food,snacks,Festival shopping,3852.96,Expense,INR
2025-01-04,Cash,Gift,Gift,Subscription renewal,2011.48,Expense,INR
2025-01-14,UPI,Beauty,grooming,Festival shopping,972.71,Expense,INR
2025-05-22,Credit Card,Food,snacks,Train ticket,4628.8,Expense,INR
2025-05-01,Netbanking,subscription,Airtel,Medical bill,3504.45,Expense,INR
2025-05-01,Netbanking,Food,Grocery,Festival shopping,3215.81,Expense,INR
2025-02-12,Netbanking,Education,Stationary,Medical bill,230.97,Expense,INR
2025-06-04,UPI,water (jar /tanker),water (jar /tanker),UPI transfer,1181.65,Expense,INR
2025-03-27,Cash,Beauty,grooming,UPI transfer,2576.2,Expense,INR
2025-02-04,UPI,subscription,Tata Sky,Medical bill,3789.09,Expense,INR
2025-04-29,Netbanking,subscription,Airtel,Festival shopping,358.73,Expense,INR
2025-06-05,Cash,Beauty,grooming,Medical bill,151.93,Expense,INR
2025-01-02,Cash,Tourism,Trip,Medical bill,3730.75,Expense,INR
2025-01-20,Debit Card,water (jar /tanker),water (jar /tanker),Paid bill,1901.32,Expense,INR
2025-02-09,Netbanking,Grooming,Saloon,Bought groceries,2620.8,Expense,INR
2025-01-23,UPI,Recurring Deposit,Recurring Deposit,UPI transfer,86.85,Expense,INR
2025-05-10,Cash,subscription,Tata Sky,Movie night,2193.34,Expense,INR
2025-05-30,Debit Card,subscription,Edtech Course,Online course,4832.94,Expense,INR
2024-12-27,Credit Card,Food,Milk,UPI transfer,3563.26,Expense,INR
2025-06-21,Credit Card,subscription,DishTV,Train ticket,4587.36,Expense,INR
2025-02-21,Netbanking,water (jar /tanker),water (jar /tanker),Paid bill,1967.3,Expense,INR
2025-06-03,Debit Card,subscription,Spotify,Paid bill,179.0,Income,INR
2025-03-13,Cash,Investment,Mutual fund,Festival shopping,1679.7,Expense,INR
2025-05-09,Credit Card,subscription,Edtech Course,Bought groceries,2422.43,Income,INR
2025-03-05,Debit Card,Money transfer,Money transfer,Train ticket,1771.33,Expense,INR
2025-05-13,Debit Card,Culture,Movie,Bought groceries,4375.03,Expense,INR
2025-03-13,Credit Card,Culture,Movie,Medical bill,2606.65,Expense,INR
2025-06-02,Netbanking,Other,Donation,Subscription renewal,1229.67,Expense,INR
2025-03-25,Netbanking,Food,Milk,Subscription renewal,2118.6,Expense,INR
2025-01-09,Cash,Food,Lunch,Bought groceries,1399.72,Expense,INR
2025-02-18,Netbanking,Festivals,Holi,Lunch at cafe,3654.43,Expense,INR
2025-02-13,Credit Card,Rent,Rent,Movie night,1621.5,Expense,INR
2025-04-03,Cash,Tourism,Trip,Paid bill,1386.44,Expense,INR
2025-02-16,Cash,Household,Appliances,Lunch at cafe,585.86,Expense,INR
2025-05-20,Netbanking,Culture,Movie,Medical bill,332.2,Expense,INR
2025-03-27,Netbanking,subscription,Netflix,Paid bill,199.0,Expense,INR
2025-01-05,Credit Card,Food,Lunch,Movie night,3578.23,Expense,INR
2025-03-29,UPI,subscription,Tata Sky,Movie night,2828.54,Expense,INR
2025-02-02,Debit Card,subscription,DishTV,Train ticket,4898.4,Expense,INR
2025-03-21,Credit Card,subscription,Netflix,Online course,649.0,Expense,INR
2025-03-10,Cash,Beauty,grooming,Festival shopping,3769.37,Expense,INR
2025-03-17,Debit Card,Recurring Deposit,Recurring Deposit,Lunch at cafe,554.69,Expense,INR
2025-02-25,Credit Card,subscription,Spotify,Bought groceries,179.0,Expense,INR
2025-03-06,Credit Card,Festivals,Holi,Medical bill,2967.58,Expense,INR
2025-02-14,Cash,Food,Lunch,Subscription renewal,4216.26,Expense,INR
2025-04-20,Credit Card,Rent,Rent,Movie night,1063.54,Expense,INR
2025-04-02,Debit Card,Food,Lunch,Medical bill,293.35,Income,INR
2025-01-09,Cash,Festivals,Diwali,Online course,4416.25,Expense,INR
2025-04-01,Netbanking,subscription,Tata Sky,Bought groceries,4511.2,Expense,INR
2025-02-19,Netbanking,Public Provident Fund,Public Provident Fund,Movie night,1549.05,Expense,INR
2025-05-14,Debit Card,Household,Kirana,Medical bill,3044.59,Expense,INR
2025-03-24,Netbanking,subscription,DishTV,Festival shopping,3027.01,Expense,INR
2025-02-06,Netbanking,Food,Milk,Festival shopping,4893.93,Expense,INR
2025-01-15,Debit Card,Education,Stationary,UPI transfer,2462.71,Expense,INR
2025-03-18,Netbanking,water (jar /tanker),water (jar /tanker),Subscription renewal,3948.97,Income,INR
2025-06-16,Netbanking,Other,Donation,Movie night,4747.91,Expense,INR
2024-12-26,Credit Card,Grooming,Saloon,UPI transfer,1155.29,Expense,INR
2025-01-09,Credit Card,Food,Grocery,Lunch at cafe,1431.63,Expense,INR
2025-06-12,Cash,Social Life,Leisure,Subscription renewal,2355.53,Income,INR
2025-05-07,Debit Card,Transportation,Train,Medical bill,4928.46,Expense,INR
2025-03-16,Debit Card,Food,snacks,Train ticket,2046.88,Expense,INR
2025-02-22,Debit Card,Food,Grocery,Train ticket,622.49,Expense,INR
2025-03-15,Debit Card,Food,Dinner,Paid bill,2332.31,Expense,INR
2025-03-16,Cash,subscription,Edtech Course,Movie night,4011.94,Expense,INR
2025-02-27,UPI,Money transfer,Money transfer,UPI transfer,4316.47,Expense,INR
2024-12-27,Cash,Transportation,Train,Paid bill,242.94,Expense,INR
2025-04-11,Cash,Money transfer,Money transfer,Movie night,4460.57,Expense,INR
2025-02-05,Debit Card,Food,snacks,Medical bill,1388.67,Expense,INR
2025-03-13,UPI,water (jar /tanker),water (jar /tanker),Bought groceries,3778.92,Expense,INR
2024-12-31,Credit Card,Food,Dinner,Festival shopping,3691.84,Expense,INR
2025-01-05,Cash,Transportation,auto,Subscription renewal,319.99,Expense,INR
2025-03-19,UPI,Transportation,Taxi,Online course,4577.54,Expense,INR
2025-04-02,Cash,subscription,Airtel,Movie night,3499.82,Expense,INR
2025-06-05,UPI,Household,Kirana,Paid bill,2253.48,Expense,INR
2025-03-07,Netbanking,subscription,Airtel,Paid bill,3619.22,Expense,INR
2025-02-14,Credit Card,Food,Grocery,Paid bill,1944.94,Expense,INR
2025-01-07,UPI,Apparel,Clothing,Bought groceries,2696.12,Expense,INR
2025-05-27,Debit Card,Food,Grocery,UPI transfer,4007.82,Expense,INR
