Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency
2025-05-04,Debit Card,Apparel,Clothing,Movie night,4366.04,Expense,INR
2025-05-05,UPI,Food,snacks,Online course,557.74,Expense,INR
2025-01-01,Credit Card,Food,Milk,Medical bill,2778.05,Expense,INR
2025-02-22,Credit Card,Beauty,grooming,Festival shopping,2738.59,Expense,INR
2025-05-21,Debit Card,Transportation,auto,Online course,1713.66,Expense,INR
2025-02-18,UPI,subscription,Tata Sky,Bought groceries,2850.8,Income,INR
2025-03-03,UPI,Festivals,Holi,Medical bill,4550.73,Expense,INR
2025-05-11,Credit Card,Public Provident Fund,Public Provident Fund,Train ticket,1757.6,Expense,INR
2025-02-01,Debit Card,Gift,Gift,Subscription renewal,4616.63,Expense,INR
2025-01-23,Debit Card,Food,Lunch,Online course,1085.64,Expense,INR
2025-04-05,Credit Card,Family,Pocket money,Medical bill,934.8,Expense,INR
2025-02-27,UPI,Apparel,Clothing,UPI transfer,2888.44,Expense,INR
2025-05-14,Netbanking,Festivals,Diwali,Paid bill,2952.96,Income,INR
2025-03-09,Cash,Tourism,Trip,Lunch at cafe,2771.01,Expense,INR
2025-03-30,Credit Card,Food,snacks,Train ticket,4023.87,Expense,INR
2025-06-16,Netbanking,Festivals,Holi,Train ticket,4385.52,Expense,INR
2025-04-28,UPI,Beauty,grooming,UPI transfer,4656.07,Expense,INR
2025-02-15,Debit Card,Recurring Deposit,Recurring Deposit,Subscription renewal,3772.33,Expense,INR
2025-01-22,UPI,Food,Lunch,Subscription renewal,2601.48,Expense,INR
2025-01-26,UPI,subscription,Tata Sky,Medical bill,997.97,Expense,INR
2025-05-27,Netbanking,Tourism,Trip,Paid bill,4527.69,Income,INR
2025-05-14,Netbanking,Food,snacks,Online course,74.09,Expense,INR
2025-02-06,Netbanking,Food,Lunch,UPI transfer,3312.02,Expense,INR
2025-06-01,Netbanking,Public Provident Fund,Public Provident Fund,Festival shopping,1763.46,Expense,INR
2025-04-18,Credit Card,Beauty,grooming,Movie night,2087.92,Expense,INR
2025-01-15,Cash,Festivals,Holi,Subscription renewal,4462.22,Expense,INR
2025-02-16,Debit Card,Transportation,auto,Paid bill,2897.61,Expense,INR
2025-04-10,Debit Card,Tourism,Trip,Medical bill,333.4,Expense,INR
2025-04-10,Netbanking,Family,Pocket money,Train ticket,2526.69,Expense,INR
2025-06-02,Debit Card,Food,Dinner,Train ticket,2003.92,Expense,INR
2025-01-14,UPI,subscription,Spotify,Bought groceries,119.0,Expense,INR
2025-03-25,Debit Card,subscription,Edtech Course,Lunch at cafe,3860.17,Income,INR
2024-12-30,Cash,subscription,Airtel,Medical bill,917.05,Expense,INR
2024-12-28,Netbanking,Food,Lunch,Paid bill,1582.94,Expense,INR
2025-06-02,Debit Card,subscription,Spotify,Paid bill,25.0,Income,INR
2025-05-16,Debit Card,Money transfer,Money transfer,Bought groceries,3520.94,Expense,INR
2025-03-13,UPI,Social Life,Leisure,Movie night,3835.74,Expense,INR
2025-02-15,Credit Card,Food,Grocery,UPI transfer,2807.8,Expense,INR
2025-04-20,Netbanking,Investment,Mutual fund,Subscription renewal,1905.4,Expense,INR
2024-12-31,UPI,Family,Pocket money,Online course,3328.55,Expense,INR
2025-06-18,Cash,water (jar /tanker),water (jar /tanker),Bought groceries,1324.65,Expense,INR
2025-03-12,Netbanking,Transportation,Train,Bought groceries,2121.36,Expense,INR
2025-03-06,Netbanking,Transportation,auto,Bought groceries,2120.56,Expense,INR
2025-01-31,Credit Card,Grooming,Saloon,Bought groceries,401.45,Income,INR
2025-03-17,Debit Card,Transportation,Taxi,Online course,4341.75,Expense,INR
2025-06-04,Netbanking,Transportation,Taxi,Medical bill,939.73,Expense,INR
2025-02-12,Debit Card,Education,Stationary,Bought groceries,4961.12,Expense,INR
2025-02-07,Cash,Food,Milk,Paid bill,1305.59,Expense,INR
2025-04-02,Cash,Festivals,Holi,Paid bill,2544.09,Income,INR
2025-05-31,UPI,subscription,Edtech Course,Subscription renewal,1197.8,Expense,INR
2025-02-26,Cash,Household,Kirana,Bought groceries,4213.1,Expense,INR
2025-05-21,UPI,Money transfer,Money transfer,Train ticket,3840.94,Expense,INR
2025-01-04,Debit Card,Food,Milk,Paid bill,3934.04,Expense,INR
2025-03-29,UPI,Other,Donation,Paid bill,4294.24,Income,INR
2025-03-08,Cash,Family,Pocket money,Train ticket,1950.37,Expense,INR
2025-02-20,Debit Card,subscription,Netflix,Lunch at cafe,199.0,Expense,INR
2025-01-18,UPI,Education,Stationary,Online course,515.84,Expense,INR
2025-01-16,Credit Card,Transportation,Taxi,Bought groceries,1413.85,Expense,INR
2025-01-26,Cash,Social Life,Leisure,Movie night,3785.74,Expense,INR
2025-04-13,UPI,Money transfer,Money transfer,Festival shopping,3541.52,Expense,INR
2025-02-27,Cash,subscription,Spotify,Movie night,179.0,Expense,INR
2025-05-17,Cash,Money transfer,Money transfer,Paid bill,264.17,Expense,INR
2025-04-18,Credit Card,Family,Pocket money,Bought groceries,2921.6,Expense,INR
2025-03-01,Netbanking,Food,Lunch,Train ticket,2149.14,Expense,INR
2025-01-29,UPI,Grooming,Saloon,Movie night,3928.06,Expense,INR
2025-04-26,Cash,Gift,Gift,UPI transfer,3810.44,Expense,INR
2024-12-29,UPI,subscription,Amazon Prime,Bought groceries,1499.0,Expense,INR
2025-03-21,Netbanking,Family,Pocket money,Lunch at cafe,2932.06,Expense,INR
2025-03-24,Cash,subscription,DishTV,Subscription renewal,748.14,Expense,INR
2025-03-31,Cash,Apparel,Footwear,Lunch at cafe,1180.76,Expense,INR
2025-06-15,Netbanking,subscription,Tata Sky,Lunch at cafe,955.58,Expense,INR
2025-04-01,Cash,Food,Grocery,Movie night,2877.68,Expense,INR
2025-04-24,Debit Card,Health,Medicine,Paid bill,1639.2,Expense,INR
2025-04-24,UPI,Recurring Deposit,Recurring Deposit,Paid bill,777.67,Expense,INR
2025-03-18,Netbanking,Rent,Rent,Medical bill,2921.79,Expense,INR
2025-05-04,Debit Card,subscription,Edtech Course,Bought groceries,659.19,Expense,INR
2025-01-08,Netbanking,Family,Pocket money,Online course,3638.19,Expense,INR
2025-01-20,UPI,Food,Milk,Movie night,1999.65,Expense,INR
2025-05-18,Netbanking,Festivals,Holi,Medical bill,2714.26,Expense,INR
2024-12-26,Debit Card,Food,Lunch,Movie night,126.88,Expense,INR
2025-02-13,Cash,Apparel,Clothing,Lunch at cafe,3913.49,Expense,INR
2025-04-02,Netbanking,Household,Appliances,Paid bill,3262.44,Expense,INR
2025-05-16,UPI,Health,Medicine,Medical bill,4147.15,Expense,INR
2025-02-21,Cash,Investment,Mutual fund,Festival shopping,1336.68,Expense,INR
2025-01-11,Cash,Household,Kirana,Online course,3207.33,Expense,INR
2025-01-21,UPI,subscription,Amazon Prime,Festival shopping,299.0,Expense,INR
2025-06-22,Credit Card,subscription,DishTV,UPI transfer,426.57,Expense,INR
2025-01-24,Debit Card,subscription,Netflix,Online course,149.0,Expense,INR
2025-06-12,UPI,Health,Medicine,Festival shopping,2347.91,Expense,INR
2025-02-25,Cash,Self-development,Self-development,Lunch at cafe,2200.3,Expense,INR
2025-03-11,Netbanking,subscription,Netflix,Movie night,649.0,Expense,INR
2025-02-08,Cash,Food,Grocery,Subscription renewal,4644.34,Expense,INR
2025-04-23,Debit Card,Social Life,Leisure,Festival shopping,2404.92,Expense,INR
2025-04-18,Netbanking,Apparel,Clothing,Lunch at cafe,2355.89,Expense,INR
2025-03-19,UPI,Transportation,Taxi,Lunch at cafe,3614.56,Expense,INR
2025-03-11,Netbanking,Food,snacks,UPI transfer,1233.53,Expense,INR
2025-04-29,Credit Card,subscription,DishTV,Festival shopping,1110.17,Income,INR
2025-05-31,Netbanking,Other,Donation,Lunch at cafe,1582.93,Expense,INR
2025-02-27,Cash,water (jar /tanker),water (jar /tanker),Subscription renewal,1729.13,Expense,INR
2025-05-29,Cash,Health,Medicine,Bought groceries,1364.06,Expense,INR
2024-12-30,Credit Card,Festivals,Diwali,Paid bill,1614.77,Expense,INR
2025-05-21,Cash,water (jar /tanker),water (jar /tanker),Train ticket,2027.68,Expense,INR
2025-01-15,Netbanking,Rent,Rent,Online course,530.99,Expense,INR
2025-06-22,Credit Card,Money transfer,Money transfer,Train ticket,1265.24,Expense,INR
2025-03-04,UPI,Food,Grocery,Medical bill,3711.89,Expense,INR
2025-06-04,Netbanking,water (jar /tanker),water (jar /tanker),Train ticket,1751.99,Expense,INR
2025-04-14,UPI,water (jar /tanker),water (jar /tanker),Train ticket,1517.56,Expense,INR
2025-01-05,Credit Card,Festivals,Holi,Bought groceries,4303.84,Expense,INR
2024-12-28,Debit Card,Food,Lunch,Medical bill,3555.1,Expense,INR
2025-03-05,Netbanking,Rent,Rent,UPI transfer,430.02,Expense,INR
2025-04-23,Credit Card,Grooming,Saloon,Train ticket,4416.17,Expense,INR
2025-01-23,Credit Card,Social Life,Leisure,Train ticket,1411.41,Expense,INR
2025-05-12,Cash,subscription,Edtech Course,Paid bill,2226.79,Expense,INR
2025-05-20,Credit Card,Household,Appliances,Festival shopping,2918.39,Expense,INR
2025-04-24,UPI,Apparel,Footwear,Train ticket,4967.5,Expense,INR
2025-06-04,Debit Card,Family,Pocket money,Lunch at cafe,3898.68,Expense,INR
2025-05-17,UPI,Food,Lunch,Bought groceries,3530.67,Expense,INR
2025-04-29,Cash,Grooming,Saloon,UPI transfer,4858.6,Expense,INR
2025-01-21,Debit Card,Money transfer,Money transfer,Train ticket,3024.54,Expense,INR
2025-05-23,Debit Card,Food,Dinner,UPI transfer,3439.71,Expense,INR
2025-01-28,Credit Card,Household,Kirana,Subscription renewal,651.44,Expense,INR
2025-03-27,Netbanking,Culture,Movie,Lunch at cafe,1350.34,Expense,INR
2025-04-24,Cash,Grooming,Saloon,UPI transfer,3255.07,Expense,INR
2025-01-22,Credit Card,subscription,DishTV,Subscription renewal,802.38,Expense,INR
2025-06-11,Netbanking,subscription,Edtech Course,Online course,3301.89,Expense,INR
2025-06-16,Cash,subscription,Netflix,Bought groceries,499.0,Expense,INR
2025-02-27,Netbanking,Beauty,grooming,Movie night,3351.55,Expense,INR
2025-03-22,Netbanking,Other,Donation,Subscription renewal,2031.96,Expense,INR
2025-01-17,Netbanking,Beauty,grooming,Lunch at cafe,1844.21,Expense,INR
2025-01-02,UPI,Gift,Gift,Medical bill,1522.44,Expense,INR
2025-05-23,Credit Card,Rent,Rent,Movie night,4471.13,Expense,INR
2025-04-18,Netbanking,subscription,Amazon Prime,Festival shopping,299.0,Expense,INR
2025-01-16,Cash,Money transfer,Money transfer,Movie night,420.0,Expense,INR
2025-04-26,UPI,Household,Kirana,Online course,4223.91,Expense,INR
2025-03-17,Cash,subscription,DishTV,Festival shopping,900.92,Expense,INR
2025-02-09,Netbanking,subscription,DishTV,Bought groceries,4155.88,Expense,INR
2025-04-13,Debit Card,Gift,Gift,Subscription renewal,116.03,Expense,INR
2025-06-15,Debit Card,subscription,Edtech Course,Subscription renewal,3990.75,Expense,INR
2025-02-08,UPI,Recurring Deposit,Recurring Deposit,Bought groceries,4566.92,Expense,INR
2025-01-26,Cash,Food,Dinner,Bought groceries,2390.45,Expense,INR
2025-02-06,Cash,Money transfer,Money transfer,Medical bill,4503.95,Expense,INR
2025-02-17,UPI,Household,Kirana,Train ticket,1413.94,Expense,INR
2025-02-26,Netbanking,subscription,Spotify,Movie night,25.0,Expense,INR
2025-03-14,Debit Card,Beauty,grooming,Festival shopping,1332.33,Expense,INR
2025-05-22,Netbanking,Tourism,Trip,Train ticket,701.74,Expense,INR
2025-05-08,Debit Card,subscription,Spotify,Train ticket,7.0,Expense,INR
2025-04-23,Credit Card,Transportation,Taxi,Online course,4157.76,Expense,INR
2025-04-28,Cash,Beauty,grooming,Movie night,1227.81,Income,INR
2025-02-04,Debit Card,Grooming,Saloon,Medical bill,2186.4,Expense,INR
2025-03-30,Cash,Transportation,Train,Lunch at cafe,426.78,Expense,INR
2025-03-23,Credit Card,Food,Dinner,Paid bill,2806.23,Expense,INR
2025-01-30,Netbanking,Household,Appliances,Online course,4743.28,Expense,INR
2025-06-05,Netbanking,Transportation,auto,Lunch at cafe,4642.03,Expense,INR
2025-01-24,Debit Card,Culture,Movie,Subscription renewal,1710.04,Expense,INR
2025-03-24,Debit Card,Food,Lunch,Festival shopping,83.46,Expense,INR
2025-01-11,Netbanking,Beauty,grooming,Subscription renewal,2952.91,Expense,INR
2025-02-02,UPI,Transportation,Taxi,Festival shopping,1149.32,Expense,INR
2025-02-13,Netbanking,Rent,Rent,Medical bill,830.3,Expense,INR
2025-05-17,Credit Card,Family,Pocket money,Subscription renewal,4326.24,Expense,INR
2025-04-27,Debit Card,Recurring Deposit,Recurring Deposit,Train ticket,4119.8,Income,INR
2025-05-24,Debit Card,Festivals,Diwali,Train ticket,4505.22,Expense,INR
2025-06-13,Debit Card,subscription,Netflix,Bought groceries,199.0,Expense,INR
2025-06-18,Cash,subscription,DishTV,Lunch at cafe,775.51,Expense,INR
2025-01-03,Credit Card,Education,Stationary,Movie night,4015.75,Expense,INR
2025-06-21,Credit Card,Apparel,Clothing,Movie night,1381.14,Expense,INR
2025-06-13,Debit Card,Food,Milk,Medical bill,323.02,Expense,INR
2025-05-07,Netbanking,Food,Milk,Lunch at cafe,2741.6,Expense,INR
2025-06-03,Debit Card,subscription,Tata Sky,Subscription renewal,3254.76,Expense,INR
2025-06-16,Netbanking,Food,snacks,Festival shopping,1167.75,Expense,INR
2025-01-04,Netbanking,Gift,Gift,Medical bill,2764.02,Expense,INR
2025-03-29,Credit Card,Food,Dinner,Online course,2133.28,Income,INR
2025-01-09,Cash,water (jar /tanker),water (jar /tanker),Medical bill,1993.53,Expense,INR
2025-03-26,Cash,Apparel,Footwear,UPI transfer,1253.13,Expense,INR
2025-05-17,Credit Card,Food,snacks,UPI transfer,4069.0,Expense,INR
2025-03-04,UPI,Beauty,grooming,Medical bill,1403.71,Expense,INR
2025-06-01,UPI,Investment,Mutual fund,Train ticket,1453.08,Expense,INR
2025-03-22,Cash,Apparel,Footwear,Festival shopping,2545.34,Expense,INR
2025-04-17,Cash,Investment,Mutual fund,Online course,2095.27,Expense,INR
2025-03-23,UPI,subscription,Spotify,Bought groceries,25.0,Expense,INR
2025-06-23,UPI,Food,Dinner,Subscription renewal,2460.8,Expense,INR
2025-04-13,Netbanking,Festivals,Diwali,Bought groceries,2633.84,Expense,INR
2025-02-07,UPI,Food,snacks,Train ticket,2575.27,Expense,INR
2025-06-08,Credit Card,Self-development,Self-development,Festival shopping,2746.08,Expense,INR
2025-01-11,Debit Card,subscription,DishTV,Paid bill,3408.25,Expense,INR
2025-04-04,Credit Card,Education,Stationary,Bought groceries,4154.69,Expense,INR
2025-02-22,Cash,subscription,Spotify,Train ticket,7.0,Expense,INR
2025-05-25,Cash,Food,Lunch,Festival shopping,1933.79,Expense,INR
2025-03-17,Cash,Transportation,Train,Paid bill,1458.15,Expense,INR
2025-03-27,Cash,Family,Pocket money,Movie night,1031.28,Expense,INR
2025-05-14,Debit Card,Culture,Movie,Online course,775.31,Expense,INR
2025-01-16,Netbanking,Transportation,Train,Subscription renewal,3224.3,Expense,INR
2025-02-09,UPI,Transportation,auto,Online course,1653.24,Expense,INR
2025-06-11,Credit Card,Food,Grocery,Festival shopping,755.43,Expense,INR
2025-05-26,UPI,Money transfer,Money transfer,Paid bill,143.86,Expense,INR
2025-01-02,Debit Card,Public Provident Fund,Public Provident Fund,Bought groceries,1812.5,Expense,INR
2024-12-30,Netbanking,subscription,Spotify,Festival shopping,7.0,Expense,INR
2025-04-09,UPI,subscription,Spotify,Subscription renewal,149.0,Expense,INR
2025-01-22,Debit Card,subscription,Netflix,Movie night,649.0,Expense,INR
2025-04-26,UPI,Health,Medicine,Online course,4526.0,Expense,INR
2025-03-12,Credit Card,Transportation,Taxi,Festival shopping,4448.34,Expense,INR
2025-05-19,Debit Card,Grooming,Saloon,Online course,2860.5,Expense,INR
2025-01-16,Debit Card,Food,Milk,Subscription renewal,1982.19,Expense,INR
2025-02-04,Debit Card,subscription,Amazon Prime,UPI transfer,1499.0,Expense,INR
2025-04-12,Debit Card,Other,Donation,Movie night,964.89,Expense,INR
2025-05-08,Cash,Apparel,Footwear,UPI transfer,2695.5,Expense,INR
2025-02-12,Debit Card,Apparel,Footwear,Bought groceries,824.65,Expense,INR
2025-06-21,Credit Card,Household,Appliances,Medical bill,1509.26,Expense,INR
2025-04-25,UPI,Social Life,Leisure,Medical bill,138.28,Expense,INR
2025-03-09,Debit Card,Education,Stationary,Bought groceries,1230.39,Expense,INR
2025-06-09,Debit Card,subscription,Spotify,Paid bill,179.0,Expense,INR
2025-02-01,Debit Card,subscription,Airtel,Train ticket,216.37,Expense,INR
2025-06-06,Credit Card,water (jar /tanker),water (jar /tanker),UPI transfer,2361.4,Expense,INR
2025-06-06,Netbanking,Social Life,Leisure,Movie night,2053.13,Expense,INR
2025-05-29,Cash,Beauty,grooming,Festival shopping,3065.98,Expense,INR
2025-06-05,Netbanking,Public Provident Fund,Public Provident Fund,UPI transfer,1545.06,Expense,INR
2025-01-15,Credit Card,subscription,Edtech Course,Movie night,1066.75,Expense,INR
2025-04-30,Credit Card,Education,Stationary,Train ticket,4066.57,Expense,INR
2025-05-15,UPI,Transportation,Taxi,UPI transfer,3347.57,Expense,INR
2025-01-17,Credit Card,Household,Appliances,UPI transfer,1636.21,Expense,INR
2025-05-14,Cash,Food,Milk,Train ticket,3112.96,Expense,INR
2025-05-05,Credit Card,Self-development,Self-development,Bought groceries,3475.78,Expense,INR
2025-04-09,Credit Card,Beauty,grooming,Medical bill,2202.05,Expense,INR
2025-03-15,Credit Card,Transportation,Taxi,Subscription renewal,1987.45,Expense,INR
2025-03-21,Cash,Household,Kirana,Lunch at cafe,930.0,Expense,INR
2025-02-07,UPI,water (jar /tanker),water (jar /tanker),Festival shopping,3521.82,Expense,INR
2025-01-22,Netbanking,Apparel,Clothing,Festival shopping,3335.62,Expense,INR
2025-01-14,Credit Card,Apparel,Footwear,Festival shopping,1866.14,Expense,INR
2025-03-17,Debit Card,Family,Pocket money,Festival shopping,1324.06,Expense,INR
2025-04-08,UPI,Money transfer,Money transfer,Movie night,259.06,Expense,INR
2025-06-04,Credit Card,Transportation,Train,Medical bill,2439.17,Expense,INR
2025-04-10,Debit Card,subscription,Amazon Prime,Paid bill,599.0,Expense,INR
2025-04-22,Cash,Food,Dinner,Subscription renewal,2509.67,Expense,INR
2025-04-14,Debit Card,Transportation,Taxi,Train ticket,1851.18,Expense,INR
2025-06-01,UPI,Food,Grocery,Medical bill,3442.35,Expense,INR
2025-04-06,Cash,subscription,Netflix,Online course,499.0,Expense,INR
2025-04-25,Cash,subscription,Spotify,Train ticket,7.0,Expense,INR
2025-05-07,Debit Card,Food,Lunch,Medical bill,178.14,Expense,INR
2025-06-18,Netbanking,Household,Appliances,Lunch at cafe,1770.08,Expense,INR
2025-02-04,Netbanking,water (jar /tanker),water (jar /tanker),Medical bill,4453.96,Expense,INR
2025-02-22,Debit Card,Food,Grocery,Medical bill,651.32,Expense,INR
2025-01-24,Credit Card,Food,Grocery,Subscription renewal,3743.37,Expense,INR
2025-06-17,Credit Card,subscription,Edtech Course,Medical bill,4298.46,Expense,INR
2025-06-10,Credit Card,Food,Dinner,Lunch at cafe,1248.53,Expense,INR
2025-03-04,UPI,Transportation,Train,Movie night,3525.86,Expense,INR
2025-03-14,Cash,Social Life,Leisure,Medical bill,531.79,Expense,INR
2025-03-10,UPI,Apparel,Footwear,Medical bill,2995.34,Income,INR
2025-05-02,Credit Card,subscription,Spotify,Paid bill,179.0,Income,INR
2025-03-16,Cash,subscription,Amazon Prime,Medical bill,1499.0,Expense,INR
2025-01-24,Debit Card,Public Provident Fund,Public Provident Fund,Paid bill,338.71,Expense,INR
2025-05-21,Credit Card,Culture,Movie,Lunch at cafe,4951.52,Expense,INR
2025-01-07,Credit Card,subscription,DishTV,Lunch at cafe,391.4,Expense,INR
2025-04-29,Cash,Festivals,Holi,Bought groceries,1741.61,Expense,INR
2025-04-25,UPI,Tourism,Trip,Online course,1609.47,Expense,INR
2025-06-08,Credit Card,Festivals,Diwali,Medical bill,985.59,Expense,INR
2025-05-20,Netbanking,Transportation,Taxi,Lunch at cafe,3013.31,Expense,INR
2025-02-04,Netbanking,subscription,Tata Sky,UPI transfer,2129.88,Expense,INR
2025-05-13,UPI,Public Provident Fund,Public Provident Fund,UPI transfer,2298.88,Expense,INR
2025-01-28,Cash,subscription,Tata Sky,Movie night,1325.23,Expense,INR
2025-02-01,UPI,Apparel,Footwear,Bought groceries,2072.83,Expense,INR
2025-05-17,Netbanking,Tourism,Trip,Lunch at cafe,3759.7,Expense,INR
2024-12-29,UPI,Tourism,Trip,Lunch at cafe,4942.39,Expense,INR
2024-12-31,Credit Card,Recurring Deposit,Recurring Deposit,Movie night,3804.97,Expense,INR
2025-04-10,Cash,Recurring Deposit,Recurring Deposit,Festival shopping,1776.86,Expense,INR
2025-02-24,Debit Card,Household,Kirana,Lunch at cafe,2614.25,Expense,INR
