Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency,_id
27/10/2016 13:57:56,Saving Bank account 1,subscription,Mobile Service Provider,,251.0,Expense,INR,
28/07/2017 11:31:02,Cash,transportation,Train,2 Place 0 to Place 6 return,20.0,Expense,INR,
31/10/2015 12:09:14,Saving Bank account 1,salary,,From workplace ,49806.0,Income,INR,
2025-01-01,Cash,apparel,Clothing,Medical bill,4430.79,Income,INR,
2025-03-09,UPI,subscription,DishTV,Bought groceries,4505.23,Expense,INR,
2025-01-22,Cash,food,Milk,Online course,4370.23,Expense,INR,
2025-05-09,Cash,gift,Gift,Lunch at cafe,2519.96,Expense,INR,
2025-02-07,UPI,subscription,Amazon Prime,Medical bill,599.0,Expense,INR,
28/06/2017 22:51:12,Cash,transportation,Train,2 Place 0 to tilaknagar single side,30.0,Expense,INR,
2025-04-18,Credit Card,grooming,Saloon,Bought groceries,1277.37,Expense,INR,
24/08/2016 07:38:04,Saving Bank account 1,festivals,Rakshabandhan,rakshabandhan ovalni ,500.0,Expense,INR,
2025-01-14,Cash,investment,Mutual fund,Lunch at cafe,2882.42,Expense,INR,
2025-05-22,Debit Card,food,Dinner,Medical bill,2757.47,Expense,INR,
2025-04-28,Debit Card,transportation,Taxi,Subscription renewal,2981.72,Expense,INR,
2025-05-04,Cash,education,Stationary,Paid bill,2552.95,Expense,INR,
2025-01-28,Credit Card,household,Kirana,Subscription renewal,651.44,Expense,INR,
2025-01-08,Debit Card,household,Appliances,Subscription renewal,139.83,Expense,INR,
2025-03-02,Netbanking,rent,Rent,Lunch at cafe,391.55,Expense,INR,
10/2/2018,Saving Bank account 1,share market,,,4825.0,Transfer-Out,INR,
2025-04-01,UPI,self-development,Self-development,Festival shopping,1899.68,Income,INR,
17/09/2017 10:50:23,Saving Bank account 1,food,Bread,,35.0,Expense,INR,
2025-04-21,Credit Card,subscription,Netflix,UPI transfer,199.0,Expense,INR,
29/12/2017 13:00:01,Saving Bank account 1,subscription,Mobile Service Provider,Data booster pack,181.0,Expense,INR,
2025-01-30,Debit Card,subscription,Netflix,Lunch at cafe,149.0,Expense,INR,
2024-12-30,Credit Card,health,Medicine,Festival shopping,4011.48,Expense,INR,
2025-01-29,Cash,transportation,Taxi,Online course,3029.67,Expense,INR,
2025-03-13,Credit Card,public provident fund,Public Provident Fund,Train ticket,2383.5,Expense,INR,
15/08/2018 09:11:44,Cash,food,flour mill,M D sure 4kg atta,216.0,Expense,INR,
27/06/2018 19:11:09,Saving Bank account 1,other,,From Family,3000.0,Income,INR,
29/09/2017 21:53:08,Cash,food,Ice cream,Vanila cup,10.0,Expense,INR,
2025-03-24,Debit Card,social life,Leisure,Medical bill,1273.42,Expense,INR,
2025-02-25,Netbanking,food,snacks,Subscription renewal,4712.14,Expense,INR,
2025-02-09,Cash,food,Dinner,Paid bill,3294.5,Expense,INR,
2/3/2015,Cash,food,Lunch,canteen lunch,25.0,Expense,INR,
2025-01-23,Debit Card,food,snacks,Bought groceries,4572.72,Expense,INR,
3/8/2017,Saving Bank account 1,subscription,Newspaper,,170.0,Expense,INR,
2025-05-05,UPI,food,snacks,Online course,557.74,Expense,INR,
20/03/2018 16:30:07,Saving Bank account 2,other,,,17.0,Expense,INR,
2025-02-15,Cash,family,Pocket money,Lunch at cafe,3130.19,Expense,INR,
2025-04-11,UPI,water (jar /tanker),water (jar /tanker),Lunch at cafe,3367.81,Expense,INR,
2025-06-12,Credit Card,food,Lunch,Festival shopping,4933.41,Expense,INR,
2025-02-16,Debit Card,transportation,auto,Paid bill,2897.61,Expense,INR,
3/7/2017,Saving Bank account 1,subscription,Newspaper,,170.0,Expense,INR,
2025-06-22,Credit Card,water (jar /tanker),water (jar /tanker),Lunch at cafe,2079.6,Expense,INR,
2025-04-05,Netbanking,food,Grocery,Lunch at cafe,1454.12,Expense,INR,
2025-05-19,Cash,transportation,Train,Movie night,1219.18,Expense,INR,
2025-04-05,Debit Card,beauty,grooming,Online course,4302.87,Expense,INR,
2025-02-21,Cash,food,Milk,UPI transfer,3358.66,Expense,INR,
2025-01-23,UPI,self-development,Self-development,Online course,3209.45,Expense,INR,
11/7/2017,Cash,family,Pocket money,,1500.0,Expense,INR,
2025-06-22,Cash,grooming,Saloon,Festival shopping,3705.46,Income,INR,
2025-01-30,Cash,festivals,Diwali,Medical bill,3701.77,Expense,INR,
2025-06-14,Credit Card,subscription,DishTV,Train ticket,2060.69,Expense,INR,
2025-02-06,Netbanking,apparel,Footwear,Bought groceries,2376.88,Expense,INR,
2025-06-19,Netbanking,subscription,Spotify,Paid bill,25.0,Expense,INR,
16/03/2017 20:40:52,Cash,other,,scrap,70.0,Income,INR,
2025-05-11,Credit Card,food,Grocery,Paid bill,1388.93,Expense,INR,
2025-01-13,Credit Card,rent,Rent,Subscription renewal,3142.84,Expense,INR,
2025-01-03,UPI,beauty,grooming,Lunch at cafe,4563.58,Expense,INR,
2025-01-08,Debit Card,food,Lunch,Train ticket,1202.54,Expense,INR,
2025-03-07,Debit Card,household,Kirana,Online course,4063.82,Expense,INR,
2025-05-24,Netbanking,food,snacks,Train ticket,811.26,Expense,INR,
2025-02-24,Netbanking,food,Lunch,Subscription renewal,2831.71,Expense,INR,
2025-02-14,Credit Card,subscription,Tata Sky,Medical bill,401.79,Expense,INR,
2025-05-21,UPI,water (jar /tanker),water (jar /tanker),Lunch at cafe,1150.52,Expense,INR,
2025-04-30,Credit Card,beauty,grooming,Medical bill,4211.82,Expense,INR,
2025-02-23,Cash,tourism,Trip,Paid bill,3181.98,Expense,INR,
13/05/2015 08:31:49,Saving Bank account 1,food,Milk,milk half shakti,26.0,Expense,INR,
11/12/2015,Cash,transportation,auto,station to Permanent Residence,100.0,Expense,INR,
2025-02-19,Netbanking,money transfer,Money transfer,Festival shopping,2240.67,Expense,INR,
2025-03-21,Credit Card,rent,Rent,Online course,4284.28,Expense,INR,
2025-06-04,Cash,festivals,Holi,Festival shopping,3039.99,Expense,INR,
2025-01-23,Debit Card,tourism,Trip,Medical bill,4660.62,Expense,INR,
2025-04-22,UPI,apparel,Clothing,Movie night,4132.57,Income,INR,
2025-06-01,Debit Card,subscription,Airtel,Paid bill,2970.17,Expense,INR,
19/11/2016 11:58:28,Cash,transportation,ropeway,ropeway Place T to and fro (169/person),338.0,Expense,INR,
2025-02-21,Credit Card,tourism,Trip,Train ticket,4837.02,Expense,INR,
2025-06-18,UPI,water (jar /tanker),water (jar /tanker),Festival shopping,1101.5,Expense,INR,
2025-05-29,Cash,beauty,grooming,Festival shopping,3065.98,Expense,INR,
2025-06-12,Cash,subscription,Airtel,Online course,2454.15,Expense,INR,
26/06/2018 19:47:42,Credit Card,household,Kirana,Supermart,1990.0,Expense,INR,
10/12/2017,Saving Bank account 1,food,Lunch,Catering Service,65.0,Expense,INR,
2025-04-18,Netbanking,subscription,DishTV,Movie night,1321.08,Expense,INR,
29/12/2016 07:40:31,Saving Bank account 1,gift,,Nokia 215 mobile for Aai,3195.0,Expense,INR,
10/2/2017,Saving Bank account 1,equity mutual fund f,,,1000.0,Transfer-Out,INR,
3/2/2017,Cash,health,Medicine,meftal spas,8.0,Expense,INR,
2025-01-24,Cash,health,Medicine,Subscription renewal,3368.16,Expense,INR,
2025-03-30,UPI,grooming,Saloon,UPI transfer,211.52,Expense,INR,
2025-01-31,UPI,food,Dinner,Bought groceries,1027.6,Expense,INR,
18/06/2018 22:18:59,Saving Bank account 1,subscription,Mobile Service Provider,Data booster pack,15.0,Expense,INR,
2025-01-30,Cash,subscription,Airtel,Movie night,4696.06,Expense,INR,
2025-04-09,UPI,subscription,Spotify,Subscription renewal,149.0,Expense,INR,
22/03/2018 12:50:18,Cash,food,Rajgira ladu,1 packet,20.0,Expense,INR,
2025-01-19,Cash,subscription,Airtel,Subscription renewal,4734.28,Expense,INR,
2025-02-17,Netbanking,apparel,Clothing,Medical bill,2200.44,Expense,INR,
2025-02-05,Netbanking,subscription,Tata Sky,Paid bill,1135.11,Expense,INR,
2025-06-04,Debit Card,festivals,Holi,UPI transfer,4491.19,Expense,INR,
2025-05-30,Debit Card,household,Kirana,UPI transfer,2913.57,Expense,INR,
2025-04-18,Credit Card,apparel,Footwear,Medical bill,1417.95,Expense,INR,
27/07/2017 20:33:23,Credit Card,food,Dinner,Non veg overloaded pizza,215.0,Expense,INR,
2025-03-09,Credit Card,beauty,grooming,Medical bill,853.88,Expense,INR,
2025-03-13,UPI,other,Donation,Movie night,2127.53,Expense,INR,
15/03/2015 18:38:29,Cash,food,Milk,shakti + bread,36.0,Expense,INR,
2025-02-21,Debit Card,food,Milk,Movie night,3283.45,Expense,INR,
2025-05-15,Netbanking,subscription,Netflix,Lunch at cafe,199.0,Expense,INR,
2025-04-15,Credit Card,grooming,Saloon,Movie night,2269.03,Expense,INR,
2025-03-13,Debit Card,education,Stationary,Train ticket,2070.91,Expense,INR,
2025-06-01,Cash,festivals,Diwali,Subscription renewal,214.42,Expense,INR,
2025-04-19,Credit Card,subscription,Airtel,Lunch at cafe,4792.05,Expense,INR,
2025-05-24,Netbanking,social life,Leisure,Festival shopping,2064.18,Expense,INR,
26/10/2017 19:23:26,Cash,festivals,Diwali,Offering,50.0,Expense,INR,
2025-01-11,UPI,transportation,auto,Train ticket,1475.6,Expense,INR,
20/11/2016 11:58:05,Cash,transportation,auto,Locality V to Permanent Residence,50.0,Expense,INR,
2025-01-13,Cash,food,Dinner,Train ticket,930.13,Expense,INR,
2025-02-06,Netbanking,public provident fund,Public Provident Fund,Medical bill,4183.79,Expense,INR,
2025-03-24,Cash,food,Grocery,Lunch at cafe,2842.26,Expense,INR,
2025-06-23,Cash,food,Milk,Festival shopping,2331.9,Expense,INR,
2025-02-06,Netbanking,public provident fund,Public Provident Fund,Train ticket,2056.22,Expense,INR,
2025-04-18,Cash,food,Lunch,Online course,1722.17,Expense,INR,
2025-05-20,UPI,subscription,Spotify,Online course,7.0,Expense,INR,
2/6/2017,Saving Bank account 1,food,flour mill,M D sure 3kg atta,141.0,Expense,INR,
2025-06-21,Cash,household,Kirana,Online course,3399.37,Expense,INR,
28/06/2017 22:50:55,Cash,transportation,auto,2 Current Residence to Place 0,30.0,Expense,INR,
2025-06-11,Cash,social life,Leisure,Paid bill,1733.66,Expense,INR,
2025-01-16,Netbanking,food,Lunch,Train ticket,2134.2,Expense,INR,
24/12/2017 21:24:36,Saving Bank account 1,transportation,auto,2 Current Residence to Place 0,30.0,Expense,INR,
2025-02-04,Debit Card,subscription,Amazon Prime,UPI transfer,1499.0,Expense,INR,
2025-04-26,UPI,festivals,Holi,Bought groceries,2353.55,Expense,INR,
2025-01-02,Cash,tourism,Trip,Medical bill,3730.75,Expense,INR,
2025-03-20,UPI,food,Milk,Festival shopping,3271.8,Expense,INR,
2024-12-27,UPI,subscription,Airtel,Subscription renewal,736.67,Expense,INR,
2025-01-27,Debit Card,household,Appliances,Movie night,4003.85,Income,INR,
2025-01-04,Debit Card,apparel,Footwear,Lunch at cafe,778.5,Expense,INR,
22/12/2017,Saving Bank account 1,equity mutual fund c,,,1000.0,Transfer-Out,INR,
2025-06-04,Cash,grooming,Saloon,Festival shopping,4257.74,Expense,INR,
2025-03-25,Netbanking,food,Milk,Subscription renewal,2118.6,Expense,INR,
2025-05-13,Cash,public provident fund,Public Provident Fund,Bought groceries,3754.5,Expense,INR,
2025-04-13,Cash,gift,Gift,Subscription renewal,1449.39,Expense,INR,
2025-06-12,Credit Card,family,Pocket money,UPI transfer,767.74,Expense,INR,
2025-04-04,UPI,food,Grocery,Festival shopping,1185.98,Expense,INR,
21/11/2015 21:40:52,Saving Bank account 1,other,,Mobile Service Provider recharge wfh,251.0,Expense,INR,
2025-03-03,Debit Card,household,Kirana,Festival shopping,3468.78,Income,INR,
2025-03-02,Credit Card,other,Donation,Festival shopping,4425.25,Expense,INR,
2025-04-24,Cash,household,Appliances,UPI transfer,782.36,Expense,INR,
21/03/2018 17:26:41,Cash,family,Pocket money,,50.0,Expense,INR,
2025-06-09,Credit Card,rent,Rent,Train ticket,1513.89,Expense,INR,
9/7/2017,Saving Bank account 1,food,snacks,Vadapav,20.0,Expense,INR,
10/9/2015,Saving Bank account 1,recurring deposit,,,1000.0,Expense,INR,
2025-04-21,Credit Card,food,Dinner,Online course,3014.76,Expense,INR,
2025-01-30,Debit Card,transportation,Train,Train ticket,1087.63,Expense,INR,
2025-04-14,UPI,transportation,Taxi,Train ticket,1306.34,Expense,INR,
2025-06-17,Credit Card,health,Medicine,Online course,4084.1,Expense,INR,
2025-04-19,Debit Card,investment,Mutual fund,Online course,3840.8,Expense,INR,
2025-05-17,Debit Card,household,Kirana,Festival shopping,2124.0,Expense,INR,
2025-01-05,Credit Card,rent,Rent,Lunch at cafe,2312.74,Expense,INR,
2025-05-21,Credit Card,subscription,Tata Sky,Subscription renewal,1384.72,Expense,INR,
20/03/2017 11:45:21,Saving Bank account 1,household,Appliances,2 Spike guard,450.0,Expense,INR,
2025-04-20,Debit Card,food,Grocery,UPI transfer,360.98,Income,INR,
2025-04-04,UPI,food,Lunch,Festival shopping,2488.63,Income,INR,
18/06/2017 20:01:09,Cash,transportation,Bus,Kala circle to H,15.0,Expense,INR,
2025-05-30,Debit Card,subscription,Tata Sky,Train ticket,1569.0,Expense,INR,
2025-06-08,Credit Card,subscription,Edtech Course,Festival shopping,4339.42,Expense,INR,
2025-05-19,Debit Card,public provident fund,Public Provident Fund,Bought groceries,126.04,Expense,INR,
2025-02-17,Netbanking,water (jar /tanker),water (jar /tanker),Bought groceries,1344.17,Expense,INR,
9/3/2015,Cash,other,,print out,6.0,Expense,INR,
2025-05-06,Cash,subscription,Airtel,Subscription renewal,1366.26,Expense,INR,
30/06/2018 08:45:37,Saving Bank account 1,dividend earned on shares,,Asian paints Stocks,43.0,Income,INR,
2025-01-17,Cash,beauty,grooming,Medical bill,4721.0,Expense,INR,
2025-04-15,Netbanking,transportation,auto,UPI transfer,3795.15,Expense,INR,
28/02/2015 17:30:58,Saving Bank account 1,salary,,From workplace ,49806.0,Income,INR,
2025-01-29,UPI,rent,Rent,UPI transfer,4687.7,Expense,INR,
2025-04-27,Netbanking,rent,Rent,Train ticket,3607.8,Expense,INR,
2025-06-05,Cash,gift,Gift,Festival shopping,889.05,Expense,INR,
15/02/2018 19:48:20,Saving Bank account 1,food,Ice cream,chocobar,35.0,Expense,INR,
10/9/2017,Saving Bank account 1,equity mutual fund f,,,1000.0,Transfer-Out,INR,
2025-06-04,UPI,transportation,Train,Festival shopping,3432.19,Expense,INR,
2025-06-22,UPI,subscription,Netflix,Bought groceries,149.0,Income,INR,
15/09/2018 06:34:17,Credit Card,subscription,Tata Sky,Permanent Residence - Tata Play recharge,200.0,Expense,INR,
2025-01-16,Netbanking,water (jar /tanker),water (jar /tanker),Online course,1871.26,Expense,INR,
2025-01-30,Cash,self-development,Self-development,Festival shopping,523.83,Expense,INR,
2025-06-23,UPI,public provident fund,Public Provident Fund,Medical bill,508.11,Expense,INR,
4/7/2017,Saving Bank account 1,subscription,Edtech Course,,2700.0,Expense,INR,
30/04/2017 08:32:12,Saving Bank account 1,food,Grocery,Chota bread,17.0,Expense,INR,
2025-06-22,Cash,self-development,Self-development,Online course,57.89,Expense,INR,
2025-05-25,Cash,food,Dinner,UPI transfer,1123.2,Expense,INR,
14/01/2018 15:22:04,Credit Card,household,Hardware,Vibrating electronic message tool,798.0,Expense,INR,
2025-05-24,Debit Card,subscription,Airtel,Medical bill,1869.33,Expense,INR,
2025-05-14,Netbanking,food,snacks,Online course,74.09,Expense,INR,
14/01/2015 23:38:24,Cash,food,,3 bananas,13.0,Expense,INR,
17/05/2015 17:57:12,Saving Bank account 1,transportation,Taxi,BR to mumbai,6000.0,Expense,INR,
2025-06-01,Debit Card,subscription,Airtel,Train ticket,266.04,Expense,INR,
2025-04-25,Cash,food,snacks,Online course,2646.5,Expense,INR,
20/11/2017 18:39:05,Cash,scrap,,,200.0,Income,INR,
1/7/2018,Debit Card,culture,Movie,2 PVR ,461.0,Expense,INR,
15/03/2015 18:38:44,Cash,other,,cycle air pumping,5.0,Expense,INR,
19/12/2015 22:28:38,Cash,food,Eggs,,80.0,Expense,INR,
11/12/2016,Cash,other,,jeevan drop,45.0,Expense,INR,
2025-03-25,Debit Card,self-development,Self-development,Train ticket,776.05,Expense,INR,
2025-01-05,Cash,subscription,Spotify,Lunch at cafe,25.0,Expense,INR,
2025-03-22,Netbanking,transportation,Taxi,Train ticket,3764.39,Expense,INR,
2024-12-30,Credit Card,festivals,Diwali,Paid bill,1614.77,Expense,INR,
2025-03-02,Cash,education,Stationary,Bought groceries,2442.66,Expense,INR,
2025-06-16,Debit Card,food,Lunch,Movie night,1809.05,Expense,INR,
19/02/2017 08:04:37,Cash,education,Stationary,laminated colour print out,25.0,Expense,INR,
2025-04-29,Cash,grooming,Saloon,UPI transfer,4858.6,Expense,INR,
2025-04-27,Cash,subscription,Airtel,UPI transfer,760.55,Expense,INR,
2025-06-27 23:41:04,Cash,food,Sweets,,1000.0,Expense,INR,685edeb88b0cbb213aa84671
2025-02-26,Netbanking,gift,Gift,Lunch at cafe,3462.61,Expense,INR,
2025-03-28,Cash,social life,Leisure,Bought groceries,658.84,Expense,INR,
4/6/2017,Saving Bank account 1,food,vegetables,Pav kg Simla mirch 20 + Hari mirch 5,25.0,Expense,INR,
10/12/2017,Cash,food,vegetables,,90.0,Expense,INR,
2025-01-06,Netbanking,health,Medicine,Paid bill,1621.77,Expense,INR,
2025-05-23,UPI,health,Medicine,Lunch at cafe,1191.3,Expense,INR,
27/10/2016 10:40:00,Cash,food,fruits,apple + mosambi 1kg each,170.0,Expense,INR,
2025-02-12,Credit Card,family,Pocket money,Lunch at cafe,3252.64,Expense,INR,
22/02/2018 23:45:17,Saving Bank account 1,subscription,Tata Sky,Permanent Residence - Tata Play recharge,157.0,Expense,INR,
2025-01-01,Netbanking,transportation,auto,Movie night,2560.53,Expense,INR,
21/08/2017 11:58:05,Saving Bank account 1,beauty,Accessories,Lens cleaner,80.0,Expense,INR,
2025-06-20,UPI,food,snacks,Subscription renewal,1406.51,Expense,INR,
22/04/2018 12:35:28,Saving Bank account 1,food,Milk,milk 1lit ,72.0,Expense,INR,
13/09/2018,Saving Bank account 1,small cap fund 2,,,5000.0,Transfer-Out,INR,
2025-05-19,Credit Card,public provident fund,Public Provident Fund,Lunch at cafe,2186.36,Expense,INR,
2025-05-07,Credit Card,festivals,Diwali,Paid bill,4284.57,Expense,INR,
30/12/2015 17:31:33,Cash,food,,cake advance,100.0,Expense,INR,
22/02/2018 20:39:03,Saving Bank account 1,food,beverage,Limca,20.0,Expense,INR,
2025-01-30,Credit Card,household,Kirana,UPI transfer,118.67,Expense,INR,
2025-01-15,Cash,food,Dinner,Paid bill,1905.86,Expense,INR,
11/1/2016,Saving Bank account 1,investment,RD,,1000.0,Expense,INR,
7/6/2017,Saving Bank account 1,equity mutual fund e,,,1000.0,Transfer-Out,INR,
2025-02-02,Netbanking,other,Donation,Medical bill,1725.87,Expense,INR,
2025-04-26,UPI,family,Pocket money,Subscription renewal,4524.69,Expense,INR,
2025-01-27,Credit Card,food,Lunch,Medical bill,2528.17,Expense,INR,
2025-03-28,Cash,water (jar /tanker),water (jar /tanker),UPI transfer,2947.57,Expense,INR,
2025-05-31,Netbanking,apparel,Footwear,Train ticket,4741.91,Expense,INR,
2025-01-23,UPI,transportation,Train,Train ticket,3963.61,Expense,INR,
2025-01-05,Credit Card,food,Grocery,Train ticket,383.89,Expense,INR,
2025-04-10,Netbanking,subscription,Spotify,Train ticket,119.0,Expense,INR,
19/12/2017 06:38:08,Saving Bank account 1,food,Milk,milk 1lit ,69.0,Expense,INR,
2025-03-22,Netbanking,rent,Rent,Medical bill,2089.02,Expense,INR,
2025-02-09,Cash,recurring deposit,Recurring Deposit,Online course,748.6,Expense,INR,
2025-06-12,Credit Card,recurring deposit,Recurring Deposit,Movie night,4657.45,Expense,INR,
2025-04-20,UPI,apparel,Footwear,Movie night,4100.89,Expense,INR,
2025-04-05,Credit Card,family,Pocket money,Medical bill,934.8,Expense,INR,
2025-04-07,Cash,food,Grocery,Bought groceries,4994.67,Expense,INR,
2025-06-09,UPI,transportation,Taxi,Subscription renewal,4107.83,Expense,INR,
2025-06-20,Debit Card,food,snacks,Movie night,4708.34,Expense,INR,
2025-01-25,Credit Card,culture,Movie,Online course,4849.57,Expense,INR,
5/6/2017,Cash,food,Dinner,Chicken Biryani 120+ dal rice 60,180.0,Expense,INR,
2025-03-30,Cash,health,Medicine,UPI transfer,4172.28,Expense,INR,
2025-06-09,Debit Card,subscription,Tata Sky,Medical bill,1461.34,Expense,INR,
2025-03-12,Debit Card,food,Milk,UPI transfer,1704.96,Expense,INR,
3/7/2017,Saving Bank account 1,other,,Devi Temple,5.0,Expense,INR,
2025-01-13,Debit Card,food,Grocery,Online course,1362.57,Expense,INR,
2025-06-03,Netbanking,subscription,Edtech Course,Train ticket,1903.92,Expense,INR,
2025-02-15,Debit Card,social life,Leisure,Online course,1239.12,Expense,INR,
2025-03-28,UPI,subscription,DishTV,Bought groceries,2263.27,Expense,INR,
2025-04-06,Debit Card,water (jar /tanker),water (jar /tanker),UPI transfer,1504.99,Expense,INR,
13/03/2018,Saving Bank account 1,small cap fund 1,,,5000.0,Transfer-Out,INR,
